ID,TYPE,SEQ,SEGMENT,ISEQ,Longitude,Latitude,REAL_TIMESTAMP,ACCURACY,USER_ID,SLICE1M,SLICE2M,SLICE5M,SLICE15M,SLICE1H,SLICE2H,GRIDX,GRIDY,HIT,HIT2,SEG_DIST,SEG_DIST_COR,SEG_SEC,SEG_MOVE,SEG_SPEED,SEG_SPEED_MAX,SEG_SPEED_COR,stay,lowspeed,walk,run
182459003,1,2266,445,2,12.0873171290715,55.6380053834996,2016-06-27 12:37:00,5,19506,6271237,6271236,6271235,6271230,6271200,6271200,366,882,,,155,145,150,1,0.966666666666,1.033333333333,0.966666666666,0,0,1,0
182459008,1,1090,158,2,12.0768847985836,55.6241530702663,2016-07-01 04:24:00,23,30629,7010424,7010424,7010420,7010415,7010400,7010400,307,725,4,,0,0,300,0,0,0,0,1,0,0,0
248861833,1,3581,585,1,12.0685622389199,55.6211432305717,2016-06-29 00:37:00,63,9505,6290037,6290036,6290035,6290030,6290000,6290000,256,689,32,,4,0,534,0,0,0.007490636704,0,1,0,0,0
248861841,1,3582,585,2,12.0685629404557,55.6211522031812,2016-06-29 00:38:00,56,9505,6290038,6290038,6290035,6290030,6290000,6290000,256,689,32,,4,0,534,0,0,0.007490636704,0,1,0,0,0
248861852,1,3583,585,3,12.0685629404557,55.6211522031812,2016-06-29 00:39:00,49,9505,6290039,6290038,6290035,6290030,6290000,6290000,256,689,32,,4,0,534,0,0,0.007490636704,0,1,0,0,0
248861860,1,3584,585,4,12.0685636419918,55.6211611757906,2016-06-29 00:40:00,42,9505,6290040,6290040,6290040,6290030,6290000,6290000,256,689,32,,4,0,534,0,0,0.007490636704,0,1,0,0,0
248861876,1,3585,585,5,12.0685636419918,55.6211611757906,2016-06-29 00:41:00,36,9505,6290041,6290040,6290040,6290030,6290000,6290000,256,689,32,,4,0,534,0,0,0.007490636704,0,1,0,0,0
248861884,1,3586,585,6,12.0685643435282,55.6211701484,2016-06-29 00:42:00,29,9505,6290042,6290042,6290040,6290030,6290000,6290000,256,690,32,,4,0,534,0,0,0.007490636704,0,1,0,0,0
248861892,1,3587,585,7,12.0685484873722,55.6211705453814,2016-06-29 00:43:00,22,9505,6290043,6290042,6290040,6290030,6290000,6290000,256,690,32,,4,0,534,0,0,0.007490636704,0,1,0,0,0
248861903,1,3588,585,8,12.0685484873722,55.6211705453814,2016-06-29 00:44:00,15,9505,6290044,6290044,6290040,6290030,6290000,6290000,256,690,32,,4,0,534,0,0,0.007490636704,0,1,0,0,0
248861904,0,3589,585,9,12.0685612898207,55.6211853956393,2016-06-29 00:45:37,5,9505,6290045,6290044,6290045,6290045,6290000,6290000,256,690,32,,4,0,534,0,0,0.007490636704,0,1,0,0,0
248861916,1,3590,586,1,12.0685491889055,55.6211795179909,2016-06-29 00:46:00,5,9505,6290046,6290046,6290045,6290045,6290000,6290000,256,690,32,,3,0,303,0,0,0.009900990099,0,1,0,0,0
248861926,1,3591,586,2,12.0685650450651,55.6211791210094,2016-06-29 00:47:00,6,9505,6290047,6290046,6290045,6290045,6290000,6290000,256,690,32,,3,0,303,0,0,0.009900990099,0,1,0,0,0
248861937,1,3592,586,3,12.0685801996839,55.6211697514166,2016-06-29 00:48:00,7,9505,6290048,6290048,6290045,6290045,6290000,6290000,256,690,32,,3,0,303,0,0,0.009900990099,0,1,0,0,0
248861946,1,3593,586,4,12.0685801996839,55.6211697514166,2016-06-29 00:49:00,8,9505,6290049,6290048,6290045,6290045,6290000,6290000,256,690,32,,3,0,303,0,0,0.009900990099,0,1,0,0,0
248861948,0,3594,586,5,12.0686025287868,55.621164105604,2016-06-29 00:50:40,10,9505,6290050,6290050,6290050,6290045,6290000,6290000,257,690,32,,3,0,303,0,0,0.009900990099,0,1,0,0,0
248861959,1,3595,587,1,12.0685953542954,55.621160381822,2016-06-29 00:51:00,10,9505,6290051,6290050,6290050,6290045,6290000,6290000,256,689,32,,2,0,901,0,0,0.002219755826,0,1,0,0,0
248861968,1,3596,587,2,12.0685953542954,55.621160381822,2016-06-29 00:52:00,10,9505,6290052,6290052,6290050,6290045,6290000,6290000,256,689,32,,2,0,901,0,0,0.002219755826,0,1,0,0,0
248861978,1,3597,587,3,12.0685953542954,55.621160381822,2016-06-29 00:53:00,10,9505,6290053,6290052,6290050,6290045,6290000,6290000,256,689,32,,2,0,901,0,0,0.002219755826,0,1,0,0,0
248861989,1,3598,587,4,12.0685960558391,55.6211693544311,2016-06-29 00:54:00,10,9505,6290054,6290054,6290050,6290045,6290000,6290000,256,690,32,,2,0,901,0,0,0.002219755826,0,1,0,0,0
248861997,1,3599,587,5,12.0685960558391,55.6211693544311,2016-06-29 00:55:00,10,9505,6290055,6290054,6290055,6290045,6290000,6290000,256,690,32,,2,0,901,0,0,0.002219755826,0,1,0,0,0
166573429,1,1699,230,8,12.0749802776911,55.6144465039747,2016-06-30 14:09:00,7,8824,6301409,6301408,6301405,6301400,6301400,6301400,300,617,12,,42,27,905,0,0.029834254143,0.046408839779,0.029834254143,0,1,0,0
166573478,1,1700,230,9,12.0750105787204,55.6144277632801,2016-06-30 14:10:00,7,8824,6301410,6301410,6301410,6301400,6301400,6301400,300,616,12,,42,27,905,0,0.029834254143,0.046408839779,0.029834254143,0,1,0,0
182459012,0,2267,445,3,12.0861374712668,55.6383272268371,2016-06-27 12:38:19,5,19506,6271238,6271238,6271235,6271230,6271200,6271200,359,886,,,155,145,150,1,0.966666666666,1.033333333333,0.966666666666,0,0,1,0
182459042,1,2010,169,7,12.0766037717258,55.6136775510651,2016-07-01 04:17:00,18,33735,7010417,7010416,7010415,7010415,7010400,7010400,310,608,12,,19,0,906,0,0,0.020971302428,0,1,0,0,0
182459051,1,1091,158,3,12.0768847985836,55.6241530702663,2016-07-01 04:25:00,34,30629,7010425,7010424,7010425,7010415,7010400,7010400,307,725,4,,0,0,300,0,0,0,0,1,0,0,0
182459054,1,2268,446,1,12.086069293214,55.638306508878,2016-06-27 12:39:00,5,19506,6271239,6271238,6271235,6271230,6271200,6271200,358,885,,,15,5,151,0,0.033112582781,0.099337748344,0.033112582781,1,0,0,0
182459058,0,2269,446,2,12.0859093158489,55.6382707328064,2016-06-27 12:40:50,5,19506,6271240,6271240,6271240,6271230,6271200,6271200,357,885,,,15,5,151,0,0.033112582781,0.099337748344,0.033112582781,1,0,0,0
182459079,1,1092,158,4,12.0768847985836,55.6241530702663,2016-07-01 04:26:00,45,30629,7010426,7010426,7010425,7010415,7010400,7010400,307,725,4,,0,0,300,0,0,0,0,1,0,0,0
182459080,1,2011,169,8,12.0765886218852,55.6136869216034,2016-07-01 04:18:00,20,33735,7010418,7010418,7010415,7010415,7010400,7010400,310,609,12,,19,0,906,0,0,0.020971302428,0,1,0,0,0
182459085,1,2270,447,1,12.0859864492909,55.6382636432922,2016-06-27 12:41:00,5,19506,6271241,6271240,6271240,6271230,6271200,6271200,357,885,,,85,75,150,1,0.5,0.566666666666,0.5,0,0,1,0
182459088,0,1093,158,5,12.0768890463942,55.6241571157668,2016-07-01 04:27:44,65,30629,7010427,7010426,7010425,7010415,7010400,7010400,307,726,4,,0,0,300,0,0,0,0,1,0,0,0
182459106,1,2271,447,2,12.0865250781524,55.6382410929823,2016-06-27 12:42:00,5,19506,6271242,6271242,6271240,6271230,6271200,6271200,361,884,,,85,75,150,1,0.5,0.566666666666,0.5,0,0,1,0
248861786,1,4423,689,1,12.080725886341,55.6299721397846,2016-06-28 09:13:00,65,26292,6280913,6280912,6280910,6280900,6280900,6280800,328,791,,,9,0,456,0,0,0.019736842105,0,1,0,0,0
248861796,1,4424,689,2,12.0807410413197,55.6299627686941,2016-06-28 09:14:00,65,26292,6280914,6280914,6280910,6280900,6280900,6280800,328,791,,,9,0,456,0,0,0.019736842105,0,1,0,0,0
248861805,1,4425,689,3,12.0807569008441,55.6299623700956,2016-06-28 09:15:00,65,26292,6280915,6280914,6280915,6280915,6280900,6280800,328,791,,,9,0,456,0,0,0.019736842105,0,1,0,0,0
248861813,1,4426,689,4,12.0807720558115,55.6299529990013,2016-06-28 09:16:00,65,26292,6280916,6280916,6280915,6280915,6280900,6280800,328,791,,,9,0,456,0,0,0.019736842105,0,1,0,0,0
248861828,1,4427,689,5,12.0807713512554,55.6299440265076,2016-06-28 09:17:00,65,26292,6280917,6280916,6280915,6280915,6280900,6280800,328,791,,,9,0,456,0,0,0.019736842105,0,1,0,0,0
248861838,1,4428,689,6,12.0807865062124,55.6299346554116,2016-06-28 09:18:00,65,26292,6280918,6280918,6280915,6280915,6280900,6280800,329,790,,,9,0,456,0,0,0.019736842105,0,1,0,0,0
248861846,1,4429,689,7,12.0808016611622,55.6299252843139,2016-06-28 09:19:00,65,26292,6280919,6280918,6280915,6280915,6280900,6280800,329,790,,,9,0,456,0,0,0.019736842105,0,1,0,0,0
248861847,0,4430,689,8,12.0808258589104,55.6299195069027,2016-06-28 09:20:17,65,26292,6280920,6280920,6280920,6280915,6280900,6280800,329,791,,,9,0,456,0,0,0.019736842105,0,1,0,0,0
248861856,1,4431,690,1,12.0808168161048,55.6299159132143,2016-06-28 09:21:00,65,26292,6280921,6280920,6280920,6280915,6280900,6280800,329,790,,,1,0,189,0,0,0.005291005291,0,1,0,0,0
248861865,1,4432,690,2,12.0808175206705,55.6299248857077,2016-06-28 09:22:00,65,26292,6280922,6280922,6280920,6280915,6280900,6280800,329,790,,,1,0,189,0,0,0.005291005291,0,1,0,0,0
248861866,0,4433,690,3,12.0808375935756,55.6299304033774,2016-06-28 09:23:26,65,26292,6280923,6280922,6280920,6280915,6280900,6280800,329,791,,,1,0,189,0,0,0.005291005291,0,1,0,0,0
248861879,1,4434,691,1,12.0808333801785,55.6299244870996,2016-06-28 09:24:00,65,26292,6280924,6280924,6280920,6280915,6280900,6280800,329,790,,,0,0,256,0,0,0,0,1,0,0,0
248861888,1,4435,691,2,12.0808333801785,55.6299244870996,2016-06-28 09:25:00,65,26292,6280925,6280924,6280925,6280915,6280900,6280800,329,790,,,0,0,256,0,0,0,0,1,0,0,0
248861897,1,4436,691,3,12.0808333801785,55.6299244870996,2016-06-28 09:26:00,65,26292,6280926,6280926,6280925,6280915,6280900,6280800,329,790,,,0,0,256,0,0,0,0,1,0,0,0
248861898,0,4437,691,4,12.0808379288517,55.6299299004632,2016-06-28 09:27:42,65,26292,6280927,6280926,6280925,6280915,6280900,6280800,329,791,,,0,0,256,0,0,0,0,1,0,0,0
248861912,1,4438,692,1,12.0808175206705,55.6299248857077,2016-06-28 09:28:00,65,26292,6280928,6280928,6280925,6280915,6280900,6280800,329,790,,,3,0,150,0,0,0.02,0,1,0,0,0
248861921,1,4439,692,2,12.0808023657248,55.6299342568074,2016-06-28 09:29:00,65,26292,6280929,6280928,6280925,6280915,6280900,6280800,329,790,,,3,0,150,0,0,0.02,0,1,0,0,0
248861922,0,4440,692,3,12.0807869668774,55.6299478377371,2016-06-28 09:30:12,65,26292,6280930,6280930,6280930,6280930,6280900,6280800,329,791,,,3,0,150,0,0,0.02,0,1,0,0,0
182835399,1,2362,442,5,12.0723039792737,55.6208427190344,2016-06-30 23:10:00,53,28234,6302310,6302310,6302310,6302300,6302300,6302200,280,687,40,7,21,0,371,0,0,0.056603773584,0,0,1,0,0
182835403,1,4713,1133,3,12.0876678426307,55.611969840807,2016-07-02 00:20:00,65,33008,7020020,7020020,7020020,7020015,7020000,7020000,381,593,7,,0,0,300,0,0,0,0,1,0,0,0
182835405,0,2363,442,6,12.0722431248273,55.6208658774713,2016-06-30 23:11:19,50,28234,6302311,6302310,6302310,6302300,6302300,6302200,280,688,40,,21,0,371,0,0,0.056603773584,0,0,1,0,0
182835412,1,3872,750,4,12.0619557463203,55.6323753265931,2016-07-01 09:34:00,65,23331,7010934,7010934,7010930,7010930,7010900,7010800,209,812,,,7,0,601,0,0,0.011647254575,0,1,0,0,0
182835433,1,4714,1133,4,12.0876678426307,55.611969840807,2016-07-02 00:21:00,65,33008,7020021,7020020,7020020,7020015,7020000,7020000,381,593,7,,0,0,300,0,0,0,0,1,0,0,0
182835439,0,4715,1133,5,12.0876820884754,55.6119723424001,2016-07-02 00:22:37,65,33008,7020022,7020022,7020020,7020015,7020000,7020000,381,593,7,,0,0,300,0,0,0,0,1,0,0,0
182835450,1,2364,443,1,12.0722571137391,55.6208528839967,2016-06-30 23:12:00,51,28234,6302312,6302312,6302310,6302300,6302300,6302200,279,687,40,,20,0,577,0,0,0.03466204506,0,1,0,0,0
182835471,1,2365,443,2,12.0722715649618,55.62083454138,2016-06-30 23:13:00,52,28234,6302313,6302312,6302310,6302300,6302300,6302200,279,687,40,,20,0,577,0,0,0.03466204506,0,1,0,0,0
182835474,1,4716,1134,1,12.0876678426307,55.611969840807,2016-07-02 00:23:00,65,33008,7020023,7020022,7020020,7020015,7020000,7020000,381,593,7,,0,0,150,0,0,0,0,1,0,0,0
182835495,1,4717,1134,2,12.0876678426307,55.611969840807,2016-07-02 00:24:00,65,33008,7020024,7020024,7020020,7020015,7020000,7020000,381,593,7,,0,0,150,0,0,0,0,1,0,0,0
182835501,1,1839,241,10,12.0775254270488,55.6185450817869,2016-06-27 13:54:00,50,38561,6271354,6271354,6271350,6271345,6271300,6271200,314,663,14,,9,0,2196,0,0,0.004098360655,0,1,0,0,0
182835502,0,4718,1134,3,12.0876820884754,55.6119723424001,2016-07-02 00:25:07,65,33008,7020025,7020024,7020025,7020015,7020000,7020000,381,593,7,,0,0,150,0,0,0,0,1,0,0,0
182835506,1,2366,443,3,12.07230257451,55.6208247738775,2016-06-30 23:14:00,54,28234,6302314,6302314,6302310,6302300,6302300,6302200,280,687,40,7,20,0,577,0,0,0.03466204506,0,1,0,0,0
182835520,1,4719,1135,1,12.0873092635769,55.6122575724247,2016-07-02 00:26:00,46,33008,7020026,7020026,7020025,7020015,7020000,7020000,378,596,7,,114,39,154,1,0.253246753246,0.740259740259,0.253246753246,0,0,1,0
182835524,0,4720,1135,2,12.0866165808807,55.6128095269388,2016-07-02 00:27:41,10,33008,7020027,7020026,7020025,7020015,7020000,7020000,374,602,7,,114,39,154,1,0.253246753246,0.740259740259,0.253246753246,0,0,1,0
182835536,1,2367,443,4,12.0723177280858,55.6208154038341,2016-06-30 23:15:00,55,28234,6302315,6302314,6302315,6302315,6302300,6302200,280,687,40,7,20,0,577,0,0,0.03466204506,0,1,0,0,0
182835537,1,1840,241,11,12.0775254270488,55.6185450817869,2016-06-27 13:55:00,48,38561,6271355,6271354,6271355,6271345,6271300,6271200,314,663,14,,9,0,2196,0,0,0.004098360655,0,1,0,0,0
248862564,1,3661,596,7,12.0685921259262,55.6213222857716,2016-06-29 01:57:00,10,9505,6290157,6290156,6290155,6290145,6290100,6290000,256,691,32,,5,0,900,0,0,0.005555555555,0,1,0,0,0
248862572,1,3662,596,8,12.0685921259262,55.6213222857716,2016-06-29 01:58:00,10,9505,6290158,6290158,6290155,6290145,6290100,6290000,256,691,32,,5,0,900,0,0,0.005555555555,0,1,0,0,0
187646273,1,679,110,4,12.0683419611735,55.6193417204335,2016-06-25 23:32:00,6,219,6252332,6252332,6252330,6252330,6252300,6252200,255,669,32,,19,4,286,0,0.013986013986,0.066433566433,0.013986013986,1,0,0,0
248862580,1,3663,596,9,12.0686079821429,55.6213218887839,2016-06-29 01:59:00,10,9505,6290159,6290158,6290155,6290145,6290100,6290000,256,691,32,,5,0,900,0,0,0.005555555555,0,1,0,0,0
248862591,1,3664,596,10,12.0686079821429,55.6213218887839,2016-06-29 02:00:00,10,9505,6290200,6290200,6290200,6290200,6290200,6290200,256,691,32,,5,0,900,0,0,0.005555555555,0,1,0,0,0
248862602,1,3665,596,11,12.0686086836937,55.6213308613927,2016-06-29 02:01:00,10,9505,6290201,6290200,6290200,6290200,6290200,6290200,256,691,32,,5,0,900,0,0,0.005555555555,0,1,0,0,0
248862612,1,3666,596,12,12.0686245399136,55.6213304644028,2016-06-29 02:02:00,10,9505,6290202,6290202,6290200,6290200,6290200,6290200,256,691,32,,5,0,900,0,0,0.005555555555,0,1,0,0,0
187646285,0,680,110,5,12.0682518299372,55.6193524409445,2016-06-25 23:33:30,5,219,6252333,6252332,6252330,6252330,6252300,6252200,255,670,32,,19,4,286,0,0.013986013986,0.066433566433,0.013986013986,1,0,0,0
248862623,1,3667,596,13,12.0686245399136,55.6213304644028,2016-06-29 02:03:00,10,9505,6290203,6290202,6290200,6290200,6290200,6290200,256,691,32,,5,0,900,0,0,0.005555555555,0,1,0,0,0
248862631,1,3668,596,14,12.068640396133,55.6213300674108,2016-06-29 02:04:00,10,9505,6290204,6290204,6290200,6290200,6290200,6290200,256,691,32,,5,0,900,0,0,0.005555555555,0,1,0,0,0
203251612,0,313,73,2,12.0975348486027,55.6145209440303,2016-06-28 04:20:46,65,10053,6280420,6280420,6280420,6280415,6280400,6280400,442,624,,,4,0,142,0,0,0.028169014084,0,1,0,0,0
248862633,0,3669,596,15,12.068650808552,55.621335599353,2016-06-29 02:05:45,10,9505,6290205,6290204,6290205,6290200,6290200,6290200,257,692,32,,5,0,900,0,0,0.005555555555,0,1,0,0,0
248862636,0,3670,597,1,12.0685307796914,55.6212202643585,2016-06-29 02:06:00,5,9505,6290206,6290206,6290205,6290200,6290200,6290200,256,691,32,,14,0,15,0,0,0.933333333333,0,1,0,0,0
203251622,1,2277,634,3,12.0733679443271,55.6214453569825,2016-07-01 21:05:00,49,19833,7012105,7012104,7012105,7012100,7012100,7012000,286,694,40,,65,0,324,1,0,0.20061728395,0,0,0,1,0
248862648,1,3671,598,1,12.0685361388681,55.6212158054089,2016-06-29 02:07:00,5,9505,6290207,6290206,6290205,6290200,6290200,6290200,256,690,32,,5,0,887,0,0,0.005636978579,0,1,0,0,0
248862661,1,3672,598,2,12.0685361388681,55.6212158054089,2016-06-29 02:08:00,5,9505,6290208,6290208,6290205,6290200,6290200,6290200,256,690,32,,5,0,887,0,0,0.005636978579,0,1,0,0,0
248862671,1,3673,598,3,12.0685361388681,55.6212158054089,2016-06-29 02:09:00,6,9505,6290209,6290208,6290205,6290200,6290200,6290200,256,690,32,,5,0,887,0,0,0.005636978579,0,1,0,0,0
248862683,1,3674,598,4,12.0685519950426,55.6212154084289,2016-06-29 02:10:00,6,9505,6290210,6290210,6290210,6290200,6290200,6290200,256,690,32,,5,0,887,0,0,0.005636978579,0,1,0,0,0
248862690,1,3675,598,5,12.0685519950426,55.6212154084289,2016-06-29 02:11:00,6,9505,6290211,6290210,6290210,6290200,6290200,6290200,256,690,32,,5,0,887,0,0,0.005636978579,0,1,0,0,0
248862699,1,3676,598,6,12.0685519950426,55.6212154084289,2016-06-29 02:12:00,7,9505,6290212,6290212,6290210,6290200,6290200,6290200,256,690,32,,5,0,887,0,0,0.005636978579,0,1,0,0,0
248862707,1,3677,598,7,12.0685678512167,55.6212150114469,2016-06-29 02:13:00,7,9505,6290213,6290212,6290210,6290200,6290200,6290200,256,690,32,,5,0,887,0,0,0.005636978579,0,1,0,0,0
203251631,1,2278,634,4,12.0732347712564,55.6213677846254,2016-07-01 21:06:00,43,19833,7012106,7012106,7012105,7012100,7012100,7012000,285,693,40,,65,0,324,1,0,0.20061728395,0,0,0,1,0
203251633,1,3865,941,7,12.0841704435602,55.6198164762204,2016-07-03 00:05:00,7,7638,7030005,7030004,7030005,7030000,7030000,7030000,355,679,44,10,5,0,910,0,0,0.005494505494,0,1,0,0,0
248862718,1,3678,598,8,12.0685678512167,55.6212150114469,2016-06-29 02:14:00,7,9505,6290214,6290214,6290210,6290200,6290200,6290200,256,690,32,,5,0,887,0,0,0.005636978579,0,1,0,0,0
248862730,1,3679,598,9,12.0685837073904,55.6212146144628,2016-06-29 02:15:00,8,9505,6290215,6290214,6290215,6290215,6290200,6290200,256,690,32,,5,0,887,0,0,0.005636978579,0,1,0,0,0
248862741,1,3680,598,10,12.0685837073904,55.6212146144628,2016-06-29 02:16:00,8,9505,6290216,6290216,6290215,6290215,6290200,6290200,256,690,32,,5,0,887,0,0,0.005636978579,0,1,0,0,0
248862750,1,3681,598,11,12.0685837073904,55.6212146144628,2016-06-29 02:17:00,8,9505,6290217,6290216,6290215,6290215,6290200,6290200,256,690,32,,5,0,887,0,0,0.005636978579,0,1,0,0,0
248862760,1,3682,598,12,12.0685995635637,55.6212142174766,2016-06-29 02:18:00,9,9505,6290218,6290218,6290215,6290215,6290200,6290200,256,690,32,,5,0,887,0,0,0.005636978579,0,1,0,0,0
248862769,1,3683,598,13,12.0685995635637,55.6212142174766,2016-06-29 02:19:00,9,9505,6290219,6290218,6290215,6290215,6290200,6290200,256,690,32,,5,0,887,0,0,0.005636978579,0,1,0,0,0
248862770,0,3684,598,14,12.0686209689749,55.6212148999402,2016-06-29 02:20:47,10,9505,6290220,6290220,6290220,6290215,6290200,6290200,257,691,32,,5,0,887,0,0,0.005636978579,0,1,0,0,0
248862772,0,3685,599,1,12.0685500580698,55.6212162410448,2016-06-29 02:21:01,5,9505,6290221,6290220,6290220,6290215,6290200,6290200,256,691,32,,4,0,14,0,0,0.285714285714,0,1,0,0,0
248862786,1,3686,600,1,12.0685879166512,55.6212684501175,2016-06-29 02:22:00,11,9505,6290222,6290222,6290220,6290215,6290200,6290200,256,691,32,,63,0,543,1,0,0.116022099447,0,0,0,1,0
248862796,1,3687,600,2,12.0686396945749,55.6213210948023,2016-06-29 02:23:00,18,9505,6290223,6290222,6290220,6290215,6290200,6290200,256,691,32,,63,0,543,1,0,0.116022099447,0,0,0,1,0
248862807,1,3688,600,3,12.0686921742107,55.6213827120712,2016-06-29 02:24:00,24,9505,6290224,6290224,6290220,6290215,6290200,6290200,257,692,32,,63,0,543,1,0,0.116022099447,0,0,0,1,0
248862814,1,3689,600,4,12.068743952429,55.6214353567077,2016-06-29 02:25:00,31,9505,6290225,6290224,6290225,6290215,6290200,6290200,257,693,32,,63,0,543,1,0,0.116022099447,0,0,0,1,0
248862823,1,3690,600,5,12.0687805761016,55.6214973709401,2016-06-29 02:26:00,38,9505,6290226,6290226,6290225,6290215,6290200,6290200,257,693,32,,63,0,543,1,0,0.116022099447,0,0,0,1,0
248862834,1,3691,600,6,12.0688323545941,55.6215500155352,2016-06-29 02:27:00,44,9505,6290227,6290226,6290225,6290215,6290200,6290200,257,694,32,,63,0,543,1,0,0.116022099447,0,0,0,1,0
232815441,1,885,153,5,12.0667450934875,55.6186265137562,2016-06-27 04:23:00,47,24787,6270423,6270422,6270420,6270415,6270400,6270400,246,661,32,,16,0,755,0,0,0.02119205298,0,1,0,0,0
221679574,1,4115,881,6,12.0773773009892,55.6498796016734,2016-07-03 06:10:00,10,25964,7030610,7030610,7030610,7030600,7030600,7030600,297,1011,,,29,9,3812,0,0.002360965372,0.007607555089,0.002360965372,0,1,0,0
221679625,1,4116,881,7,12.0773765966839,55.6498706291804,2016-07-03 06:11:00,10,25964,7030611,7030610,7030610,7030600,7030600,7030600,297,1011,,,29,9,3812,0,0.002360965372,0.007607555089,0.002360965372,0,1,0,0
248862000,1,2421,385,4,12.0769758910383,55.6153853378972,2016-06-28 08:55:00,52,16800,6280855,6280854,6280855,6280845,6280800,6280800,312,628,12,,0,0,290,0,0,0,0,1,0,0,0
221679660,1,1265,201,5,12.087322107599,55.6106030444876,2016-06-27 08:24:00,33,14068,6270824,6270824,6270820,6270815,6270800,6270800,379,577,7,,11,0,451,0,0,0.024390243902,0,1,0,0,0
208777126,0,866,150,2,12.0772751168773,55.616613905377,2016-06-26 09:59:33,65,22779,6260959,6260958,6260955,6260945,6260900,6260800,313,642,12,,0,0,150,0,0,0,0,1,0,0,0
208777173,1,867,151,1,12.0772624979094,55.616609799804,2016-06-26 10:00:00,65,22779,6261000,6261000,6261000,6261000,6261000,6261000,313,641,12,,0,0,151,0,0,0,0,1,0,0,0
221679670,1,1575,494,3,12.0763091364693,55.6166067635799,2016-07-01 04:27:00,5,2835,7010427,7010426,7010425,7010415,7010400,7010400,307,641,12,,81,66,891,1,0.074074074074,0.090909090909,0.074074074074,0,0,1,0
232815457,1,886,153,6,12.0667285372804,55.6186179378619,2016-06-27 04:24:00,43,24787,6270424,6270424,6270420,6270415,6270400,6270400,246,661,32,,16,0,755,0,0,0.02119205298,0,1,0,0,0
232815467,1,180,37,12,12.0896537727916,55.6109668212132,2016-06-25 23:55:00,5,32477,6252355,6252354,6252355,6252345,6252300,6252200,394,582,7,,22,12,902,0,0.013303769401,0.024390243902,0.013303769401,0,1,0,0
221679710,1,4117,881,8,12.0773765966839,55.6498706291804,2016-07-03 06:12:00,10,25964,7030612,7030612,7030610,7030600,7030600,7030600,297,1011,,,29,9,3812,0,0.002360965372,0.007607555089,0.002360965372,0,1,0,0
221679785,1,4118,881,9,12.0773765966839,55.6498706291804,2016-07-03 06:13:00,10,25964,7030613,7030612,7030610,7030600,7030600,7030600,297,1011,,,29,9,3812,0,0.002360965372,0.007607555089,0.002360965372,0,1,0,0
221679842,1,4119,881,10,12.0773917599947,55.6498612584306,2016-07-03 06:14:00,10,25964,7030614,7030614,7030610,7030600,7030600,7030600,297,1011,,,29,9,3812,0,0.002360965372,0.007607555089,0.002360965372,0,1,0,0
232815473,1,887,153,7,12.0667119810805,55.6186093619654,2016-06-27 04:25:00,38,24787,6270425,6270424,6270425,6270415,6270400,6270400,246,661,32,,16,0,755,0,0,0.02119205298,0,1,0,0,0
232815488,1,888,153,8,12.0666954248878,55.6186007860665,2016-06-27 04:26:00,34,24787,6270426,6270426,6270425,6270415,6270400,6270400,245,660,32,,16,0,755,0,0,0.02119205298,0,1,0,0,0
232815491,1,2594,415,2,12.0790845406008,55.6141186986763,2016-06-30 07:53:00,62,21333,6300753,6300752,6300750,6300745,6300700,6300600,326,614,12,,14,0,623,0,0,0.022471910112,0,1,0,0,0
232815496,1,181,37,13,12.0896379210667,55.6109672208722,2016-06-25 23:56:00,5,32477,6252356,6252356,6252355,6252345,6252300,6252200,394,582,7,,22,12,902,0,0.013303769401,0.024390243902,0.013303769401,0,1,0,0
232815503,1,889,153,9,12.0666788687024,55.6185922101653,2016-06-27 04:27:00,29,24787,6270427,6270426,6270425,6270415,6270400,6270400,245,660,32,,16,0,755,0,0,0.02119205298,0,1,0,0,0
169630286,1,300,48,4,12.069715065566,55.6192264250379,2016-06-30 00:32:00,40,54,6300032,6300032,6300030,6300030,6300000,6300000,264,668,32,,5,0,279,0,0,0.017921146953,0,1,0,0,0
169630292,0,301,48,5,12.0697371032677,55.6192183304857,2016-06-30 00:33:09,50,54,6300033,6300032,6300030,6300030,6300000,6300000,265,669,32,,5,0,279,0,0,0.017921146953,0,1,0,0,0
169630356,1,302,49,1,12.0697143638177,55.6192174524353,2016-06-30 00:34:00,47,54,6300034,6300034,6300030,6300030,6300000,6300000,264,668,32,,13,0,891,0,0,0.014590347923,0,1,0,0,0
169630378,1,303,49,2,12.0696985084668,55.6192178495561,2016-06-30 00:35:00,45,54,6300035,6300034,6300035,6300030,6300000,6300000,264,668,32,,13,0,891,0,0,0.014590347923,0,1,0,0,0
208777211,1,868,151,2,12.0772624979094,55.616609799804,2016-06-26 10:01:00,65,22779,6261001,6261000,6261000,6261000,6261000,6261000,313,641,12,,0,0,151,0,0,0,0,1,0,0,0
208777217,0,869,151,3,12.0772751168773,55.6166140730151,2016-06-26 10:02:04,65,22779,6261002,6261002,6261000,6261000,6261000,6261000,313,642,12,,0,0,151,0,0,0,0,1,0,0,0
208777293,1,870,152,1,12.0772624979094,55.616609799804,2016-06-26 10:03:00,65,22779,6261003,6261002,6261000,6261000,6261000,6261000,313,641,12,,0,0,150,0,0,0,0,1,0,0,0
208777302,0,871,152,2,12.0772751168773,55.6166140730151,2016-06-26 10:04:34,65,22779,6261004,6261004,6261000,6261000,6261000,6261000,313,642,12,,0,0,150,0,0,0,0,1,0,0,0
